# Stacks v2.41;  Phylip interleaved; December 09, 2020
# Locus ID	LocusCnt	Sequence position	Length
157137	630	61029	100	Pseudochr1A	21276284
157304	631	61129	98	Pseudochr1A	21448214
157594	632	61227	96	Pseudochr1A	21826702
157672	633	61323	96	Pseudochr1A	21911653
158194	634	61419	100	Pseudochr1A	22607517
158340	635	61519	97	Pseudochr1A	22770874
158465	636	61616	96	Pseudochr1A	22916376
158599	637	61712	96	Pseudochr1A	23109583
158648	638	61808	97	Pseudochr1A	23186305
158961	639	61905	96	Pseudochr1A	23564314
159085	640	62001	97	Pseudochr1A	23756448
159147	641	62098	98	Pseudochr1A	23857472
159263	642	62196	97	Pseudochr1A	24025710
159335	643	62293	97	Pseudochr1A	24136821
159432	644	62390	97	Pseudochr1A	24227815
159478	645	62487	96	Pseudochr1A	24300725
159746	646	62583	96	Pseudochr1A	24563226
160008	647	62679	96	Pseudochr1A	24840129
160224	648	62775	96	Pseudochr1A	25088996
160353	649	62871	105	Pseudochr1A	25271065
160362	650	62976	97	Pseudochr1A	25274411
160399	651	63073	113	Pseudochr1A	25331118
160530	652	63186	101	Pseudochr1A	25461285
160532	653	63287	96	Pseudochr1A	25463992
160817	654	63383	96	Pseudochr1A	25830920
160967	655	63479	96	Pseudochr1A	26043847
161130	656	63575	97	Pseudochr1A	26211236
161159	657	63672	96	Pseudochr1A	26249950
161597	658	63768	96	Pseudochr1A	26723570
161611	659	63864	102	Pseudochr1A	26739178
161753	660	63966	96	Pseudochr1A	26934028
161770	661	64062	98	Pseudochr1A	26956142
161775	662	64160	97	Pseudochr1A	26957108
161953	663	64257	97	Pseudochr1A	27177079
162143	664	64354	97	Pseudochr1A	27405035
162342	665	64451	97	Pseudochr1A	27643518
162363	666	64548	97	Pseudochr1A	27654896
162367	667	64645	98	Pseudochr1A	27659838
162590	668	64743	96	Pseudochr1A	27952364
162711	669	64839	97	Pseudochr1A	28090837
163119	670	64936	96	Pseudochr1A	28603708
163356	671	65032	96	Pseudochr1A	28910749
163750	672	65128	96	Pseudochr1A	29435768
163869	673	65224	97	Pseudochr1A	29648123
163887	674	65321	96	Pseudochr1A	29661074
163953	675	65417	96	Pseudochr1A	29737091
163960	676	65513	97	Pseudochr1A	29739987
164170	677	65610	95	Pseudochr1A	29994288
164409	678	65705	97	Pseudochr1A	30297538
164568	679	65802	96	Pseudochr1A	30537455
164619	680	65898	96	Pseudochr1A	30609531
165001	681	65994	96	Pseudochr1A	31053646
165058	682	66090	100	Pseudochr1A	31128562
165082	683	66190	96	Pseudochr1A	31145026
165167	684	66286	96	Pseudochr1A	31262805
165236	685	66382	95	Pseudochr1A	31345762
165270	686	66477	105	Pseudochr1A	31384098
165294	687	66582	97	Pseudochr1A	31407836
165580	688	66679	97	Pseudochr1A	31766786
165738	689	66776	101	Pseudochr1A	31967597
166152	690	66877	98	Pseudochr1A	32533752
166293	691	66975	96	Pseudochr1A	32686627
166404	692	67071	96	Pseudochr1A	32838752
166421	693	67167	96	Pseudochr1A	32857760
166465	694	67263	97	Pseudochr1A	32937672
167047	695	67360	98	Pseudochr1A	33742603
167095	696	67458	98	Pseudochr1A	33822143
167323	697	67556	96	Pseudochr1A	34149537
167373	698	67652	108	Pseudochr1A	34195151
168050	699	67760	97	Pseudochr1A	35110193
168135	700	67857	96	Pseudochr1A	35220802
168677	701	67953	96	Pseudochr1A	35915758
168779	702	68049	96	Pseudochr1A	36010080
169159	703	68145	104	Pseudochr1A	36499853
169719	704	68249	96	Pseudochr1A	37404922
169925	705	68345	100	Pseudochr1A	37667302
170095	706	68445	97	Pseudochr1A	37839686
170328	707	68542	97	Pseudochr1A	38122130
170764	708	68639	96	Pseudochr1A	38716581
171175	709	68735	96	Pseudochr1A	39172230
171216	710	68831	97	Pseudochr1A	39237621
171306	711	68928	95	Pseudochr1A	39343023
171337	712	69023	96	Pseudochr1A	39363524
171403	713	69119	96	Pseudochr1A	39451356
171573	714	69215	97	Pseudochr1A	39694129
171663	715	69312	97	Pseudochr1A	39807692
171683	716	69409	97	Pseudochr1A	39824814
171690	717	69506	96	Pseudochr1A	39829184
171703	718	69602	96	Pseudochr1A	39865336
171772	719	69698	98	Pseudochr1A	39950590
171793	720	69796	99	Pseudochr1A	39979599
171906	721	69895	97	Pseudochr1A	40094444
172084	722	69992	96	Pseudochr1A	40314403
172144	723	70088	95	Pseudochr1A	40394922
172274	724	70183	97	Pseudochr1A	40537261
172420	725	70280	96	Pseudochr1A	40671896
172590	726	70376	97	Pseudochr1A	40825332
172670	727	70473	96	Pseudochr1A	40892643
173055	728	70569	98	Pseudochr1A	41286383
173115	729	70667	97	Pseudochr1A	41346208
173125	730	70764	96	Pseudochr1A	41355825
173174	731	70860	96	Pseudochr1A	41401883
173474	732	70956	98	Pseudochr1A	41786924
173547	733	71054	97	Pseudochr1A	41868785
173741	734	71151	99	Pseudochr1A	42120642
173781	735	71250	97	Pseudochr1A	42184668
173874	736	71347	96	Pseudochr1A	42311897
174032	737	71443	98	Pseudochr1A	42515218
174267	738	71541	97	Pseudochr1A	42792655
174321	739	71638	97	Pseudochr1A	42858100
174361	740	71735	97	Pseudochr1A	42911961
174508	741	71832	97	Pseudochr1A	43101893
174760	742	71929	97	Pseudochr1A	43402102
175437	743	72026	96	Pseudochr1A	44323868
175645	744	72122	96	Pseudochr1A	44651977
175745	745	72218	96	Pseudochr1A	44769608
176272	746	72314	97	Pseudochr1A	45412029
176564	747	72411	96	Pseudochr1A	45778924
176866	748	72507	96	Pseudochr1A	46175411
176969	749	72603	97	Pseudochr1A	46338406
177403	750	72700	96	Pseudochr1A	46876397
177531	751	72796	96	Pseudochr1A	47136737
177824	752	72892	96	Pseudochr1A	47659223
177860	753	72988	97	Pseudochr1A	47749789
177966	754	73085	96	Pseudochr1A	47956926
178449	755	73181	97	Pseudochr1A	49201660
178471	756	73278	96	Pseudochr1A	49240011
178572	757	73374	108	Pseudochr1A	49448884
178699	758	73482	96	Pseudochr1A	49690086
178801	759	73578	97	Pseudochr1A	49862336
178888	760	73675	97	Pseudochr1A	50059190
179098	761	73772	97	Pseudochr1A	50522178
179113	762	73869	97	Pseudochr1A	50542474
179296	763	73966	96	Pseudochr1A	50864265
179978	764	74062	117	Pseudochr1A	52226630
180055	765	74179	97	Pseudochr1A	52362191
180348	766	74276	95	Pseudochr1A	52789999
180519	767	74371	96	Pseudochr1A	53095630
180957	768	74467	97	Pseudochr1A	53817258
181061	769	74564	96	Pseudochr1A	54006602
181197	770	74660	97	Pseudochr1A	54238356
181216	771	74757	96	Pseudochr1A	54266155
181238	772	74853	101	Pseudochr1A	54290468
182276	773	74954	96	Pseudochr1A	56432602
182364	774	75050	97	Pseudochr1A	56563512
182840	775	75147	96	Pseudochr1A	57592604
183585	776	75243	97	Pseudochr1A	58957477
184586	777	75340	96	Pseudochr1A	60551100
184591	778	75436	97	Pseudochr1A	60553655
184630	779	75533	96	Pseudochr1A	60614420
184843	780	75629	96	Pseudochr1A	60946592
184973	781	75725	97	Pseudochr1A	61168105
185271	782	75822	96	Pseudochr1A	61577297
186607	783	75918	96	Pseudochr1A	63850978
186727	784	76014	97	Pseudochr1A	64052114
187017	785	76111	95	Pseudochr1A	64483797
187211	786	76206	96	Pseudochr1A	64812400
187396	787	76302	96	Pseudochr1A	65229733
187523	788	76398	96	Pseudochr1A	65484326
187548	789	76494	96	Pseudochr1A	65532142
187584	790	76590	96	Pseudochr1A	65601262
188273	791	76686	96	Pseudochr1A	66963555
188488	792	76782	96	Pseudochr1A	67481643
188881	793	76878	97	Pseudochr1A	68169908
189590	794	76975	96	Pseudochr1A	69715700
190195	795	77071	97	Pseudochr1A	70906812
190739	796	77168	99	Pseudochr1A	71757487
190755	797	77267	98	Pseudochr1A	71772693
191046	798	77365	96	Pseudochr1A	72251042
191209	799	77461	97	Pseudochr1A	72423280
191280	800	77558	96	Pseudochr1A	72520992
191336	801	77654	97	Pseudochr1A	72602209
191438	802	77751	96	Pseudochr1A	72782061
191761	803	77847	96	Pseudochr1A	73444513
192371	804	77943	96	Pseudochr2	1753942
192546	805	78039	96	Pseudochr2	2565964
192905	806	78135	97	Pseudochr2	3674850
192959	807	78232	98	Pseudochr2	3883116
194069	808	78330	96	Pseudochr2	6501116
194293	809	78426	96	Pseudochr2	6830707
194300	810	78522	96	Pseudochr2	6832913
194670	811	78618	109	Pseudochr2	7557433
194761	812	78727	98	Pseudochr2	7748356
194909	813	78825	96	Pseudochr2	8017545
194939	814	78921	96	Pseudochr2	8109406
194964	815	79017	97	Pseudochr2	8164630
195308	816	79114	96	Pseudochr2	8689273
195474	817	79210	97	Pseudochr2	8939874
195587	818	79307	96	Pseudochr2	9106401
195594	819	79403	97	Pseudochr2	9111964
195616	820	79500	97	Pseudochr2	9143483
195784	821	79597	97	Pseudochr2	9404884
195943	822	79694	96	Pseudochr2	9623608
195987	823	79790	97	Pseudochr2	9681943
196166	824	79887	96	Pseudochr2	9919494
196554	825	79983	97	Pseudochr2	10484609
196604	826	80080	96	Pseudochr2	10539720
196671	827	80176	96	Pseudochr2	10654297
197017	828	80272	98	Pseudochr2	11102395
197044	829	80370	96	Pseudochr2	11133416
197148	830	80466	96	Pseudochr2	11250706
197174	831	80562	96	Pseudochr2	11270085
197234	832	80658	96	Pseudochr2	11345471
197488	833	80754	122	Pseudochr2	11686471
197717	834	80876	96	Pseudochr2	11946956
198708	835	80972	96	Pseudochr2	13065607
198807	836	81068	96	Pseudochr2	13177996
198863	837	81164	96	Pseudochr2	13275453
198972	838	81260	97	Pseudochr2	13444122
199006	839	81357	96	Pseudochr2	13491741
199066	840	81453	98	Pseudochr2	13573036
199090	841	81551	97	Pseudochr2	13593096
199129	842	81648	98	Pseudochr2	13646231
199161	843	81746	97	Pseudochr2	13671019
199166	844	81843	97	Pseudochr2	13672789
199308	845	81940	97	Pseudochr2	13836594
199330	846	82037	97	Pseudochr2	13856893
199358	847	82134	96	Pseudochr2	13887863
199451	848	82230	97	Pseudochr2	14017272
199493	849	82327	96	Pseudochr2	14068748
199952	850	82423	96	Pseudochr2	14759517
200783	851	82519	98	Pseudochr2	16093005
200932	852	82617	96	Pseudochr2	16299915
201174	853	82713	96	Pseudochr2	16696615
201175	854	82809	96	Pseudochr2	16697684
201336	855	82905	97	Pseudochr2	16872217
201750	856	83002	97	Pseudochr2	17399585
201874	857	83099	101	Pseudochr2	17554002
202014	858	83200	97	Pseudochr2	17799111
202308	859	83297	96	Pseudochr2	18164084
202645	860	83393	96	Pseudochr2	18566626
203208	861	83489	96	Pseudochr2	19250560
203444	862	83585	97	Pseudochr2	19528155
203564	863	83682	96	Pseudochr2	19742872
203794	864	83778	99	Pseudochr2	20054778
203941	865	83877	97	Pseudochr2	20224250
204689	866	83974	97	Pseudochr2	21251071
205069	867	84071	102	Pseudochr2	21716022
205096	868	84173	97	Pseudochr2	21737331
205126	869	84270	96	Pseudochr2	21766194
205264	870	84366	105	Pseudochr2	21941351
205294	871	84471	97	Pseudochr2	21978617
205392	872	84568	96	Pseudochr2	22109018
205491	873	84664	96	Pseudochr2	22242338
205736	874	84760	96	Pseudochr2	22598808
206239	875	84856	97	Pseudochr2	23299347
206521	876	84953	96	Pseudochr2	23691074
206645	877	85049	96	Pseudochr2	23880703
206725	878	85145	97	Pseudochr2	24001230
206763	879	85242	97	Pseudochr2	24079055
206840	880	85339	96	Pseudochr2	24193569
207066	881	85435	97	Pseudochr2	24524104
207390	882	85532	97	Pseudochr2	25298299
207567	883	85629	97	Pseudochr2	25548979
208218	884	85726	96	Pseudochr2	26490611
208228	885	85822	97	Pseudochr2	26496628
208651	886	85919	96	Pseudochr2	27051362
208688	887	86015	96	Pseudochr2	27076565
208756	888	86111	97	Pseudochr2	27150131
208900	889	86208	103	Pseudochr2	27315998
209080	890	86311	97	Pseudochr2	27524191
209615	891	86408	96	Pseudochr2	28222853
209917	892	86504	97	Pseudochr2	28650585
210153	893	86601	96	Pseudochr2	28989871
210520	894	86697	96	Pseudochr2	29559734
210904	895	86793	96	Pseudochr2	30009813
211079	896	86889	97	Pseudochr2	30220101
211277	897	86986	96	Pseudochr2	30459854
211341	898	87082	96	Pseudochr2	30519359
211450	899	87178	96	Pseudochr2	30636124
211485	900	87274	97	Pseudochr2	30656351
211501	901	87371	103	Pseudochr2	30669143
211551	902	87474	96	Pseudochr2	30716549
211852	903	87570	97	Pseudochr2	31132223
212097	904	87667	96	Pseudochr2	31512234
212154	905	87763	96	Pseudochr2	31590292
212326	906	87859	96	Pseudochr2	31855084
212609	907	87955	96	Pseudochr2	32195455
213030	908	88051	96	Pseudochr2	32774323
213354	909	88147	95	Pseudochr2	33163952
213397	910	88242	96	Pseudochr2	33211538
213406	911	88338	96	Pseudochr2	33233063
213856	912	88434	96	Pseudochr2	33916124
214051	913	88530	90	Pseudochr2	34205714
214819	914	88620	96	Pseudochr2	35209852
214839	915	88716	97	Pseudochr2	35234792
214853	916	88813	96	Pseudochr2	35265377
215217	917	88909	97	Pseudochr2	35754490
215310	918	89006	96	Pseudochr2	35869586
215390	919	89102	101	Pseudochr2	35984812
215468	920	89203	97	Pseudochr2	36096688
215517	921	89300	97	Pseudochr2	36199376
215667	922	89397	98	Pseudochr2	36418746
216221	923	89495	98	Pseudochr2	37233452
216363	924	89593	109	Pseudochr2	37416724
216459	925	89702	96	Pseudochr2	37523209
216638	926	89798	96	Pseudochr2	37767850
216893	927	89894	97	Pseudochr2	38103111
217013	928	89991	97	Pseudochr2	38328431
217187	929	90088	96	Pseudochr2	38608453
217441	930	90184	96	Pseudochr2	38954319
217804	931	90280	97	Pseudochr2	39488388
217816	932	90377	98	Pseudochr2	39501315
218040	933	90475	96	Pseudochr2	39807949
218174	934	90571	98	Pseudochr2	39949702
218257	935	90669	97	Pseudochr2	40060524
218300	936	90766	97	Pseudochr2	40107033
218482	937	90863	96	Pseudochr2	40358926
218869	938	90959	101	Pseudochr2	40808320
218886	939	91060	97	Pseudochr2	40838037
218943	940	91157	97	Pseudochr2	40901829
219282	941	91254	96	Pseudochr2	41355215
219497	942	91350	96	Pseudochr2	41664704
219501	943	91446	97	Pseudochr2	41667489
219525	944	91543	97	Pseudochr2	41708318
219552	945	91640	101	Pseudochr2	41748069
219780	946	91741	96	Pseudochr2	42051917
220276	947	91837	96	Pseudochr2	42797285
220495	948	91933	99	Pseudochr2	43118178
220589	949	92032	97	Pseudochr2	43205957
220630	950	92129	96	Pseudochr2	43250109
221201	951	92225	96	Pseudochr2	43971375
221506	952	92321	108	Pseudochr2	44325349
221614	953	92429	96	Pseudochr2	44440287
221645	954	92525	96	Pseudochr2	44458432
221948	955	92621	96	Pseudochr2	44877516
222252	956	92717	99	Pseudochr2	45208205
222334	957	92816	96	Pseudochr2	45316474
222645	958	92912	98	Pseudochr2	45695217
222698	959	93010	99	Pseudochr2	45781564
222815	960	93109	96	Pseudochr2	45953455
222922	961	93205	106	Pseudochr2	46090180
223074	962	93311	97	Pseudochr2	46325066
223331	963	93408	96	Pseudochr2	46665361
223547	964	93504	98	Pseudochr2	46960958
224041	965	93602	97	Pseudochr2	47733504
224749	966	93699	96	Pseudochr2	48763825
224774	967	93795	97	Pseudochr2	48794371
224807	968	93892	97	Pseudochr2	48840944
224932	969	93989	96	Pseudochr2	49022712
225037	970	94085	99	Pseudochr2	49183305
225088	971	94184	96	Pseudochr2	49257889
225446	972	94280	97	Pseudochr2	49759344
225719	973	94377	96	Pseudochr2	50136050
226318	974	94473	100	Pseudochr2	50923781
226680	975	94573	96	Pseudochr2	51347224
226701	976	94669	96	Pseudochr2	51381104
226951	977	94765	97	Pseudochr2	51720379
227131	978	94862	96	Pseudochr2	51937931
227400	979	94958	97	Pseudochr2	52249484
227456	980	95055	114	Pseudochr2	52317118
227570	981	95169	96	Pseudochr2	52425083
227640	982	95265	96	Pseudochr2	52483232
227922	983	95361	96	Pseudochr2	52777707
228258	984	95457	97	Pseudochr2	53121626
228515	985	95554	99	Pseudochr2	53522582
228567	986	95653	96	Pseudochr2	53583496
228845	987	95749	96	Pseudochr2	53944577
228914	988	95845	96	Pseudochr2	54014856
228976	989	95941	97	Pseudochr2	54089114
229063	990	96038	98	Pseudochr2	54164377
229185	991	96136	112	Pseudochr2	54323002
229490	992	96248	97	Pseudochr2	54724329
229544	993	96345	97	Pseudochr2	54818672
229610	994	96442	96	Pseudochr2	54893666
229642	995	96538	97	Pseudochr2	54933101
229809	996	96635	96	Pseudochr2	55157714
229896	997	96731	97	Pseudochr2	55271776
229899	998	96828	96	Pseudochr2	55274119
230517	999	96924	97	Pseudochr2	56141782
230694	1000	97021	97	Pseudochr2	56361436
230746	1001	97118	98	Pseudochr2	56426129
230768	1002	97216	96	Pseudochr2	56439483
230904	1003	97312	98	Pseudochr2	56638854
231548	1004	97410	96	Pseudochr2	57637409
231973	1005	97506	97	Pseudochr2	58236583
232007	1006	97603	96	Pseudochr2	58285485
232054	1007	97699	98	Pseudochr2	58343448
232470	1008	97797	97	Pseudochr2	58980031
232483	1009	97894	98	Pseudochr2	58989143
233652	1010	97992	96	Pseudochr2	60421443
234052	1011	98088	98	Pseudochr2	60906396
234228	1012	98186	96	Pseudochr2	61110349
234334	1013	98282	96	Pseudochr2	61282934
234565	1014	98378	96	Pseudochr2	61548692
234662	1015	98474	96	Pseudochr2	61652776
234977	1016	98570	96	Pseudochr2	62004929
234983	1017	98666	97	Pseudochr2	62005898
235358	1018	98763	96	Pseudochr2	62527897
235385	1019	98859	96	Pseudochr2	62566089
235553	1020	98955	97	Pseudochr2	62769223
236190	1021	99052	97	Pseudochr2	63520357
236260	1022	99149	96	Pseudochr2	63623230
236445	1023	99245	96	Pseudochr2	63850333
236602	1024	99341	96	Pseudochr2	64071672
236713	1025	99437	98	Pseudochr2	64238614
237145	1026	99535	97	Pseudochr2	64793408
237295	1027	99632	98	Pseudochr2	64977342
237356	1028	99730	97	Pseudochr2	65053300
237434	1029	99827	98	Pseudochr2	65179798
237539	1030	99925	96	Pseudochr2	65336365
237572	1031	100021	96	Pseudochr2	65374648
237637	1032	100117	97	Pseudochr2	65463808
237969	1033	100214	96	Pseudochr2	65944389
238132	1034	100310	97	Pseudochr2	66155655
238211	1035	100407	96	Pseudochr2	66272265
238339	1036	100503	96	Pseudochr2	66481214
238359	1037	100599	96	Pseudochr2	66522758
238800	1038	100695	97	Pseudochr2	67226728
239075	1039	100792	96	Pseudochr2	67636548
239257	1040	100888	96	Pseudochr2	67856865
239333	1041	100984	110	Pseudochr2	67920441
239520	1042	101094	97	Pseudochr2	68282115
239773	1043	101191	97	Pseudochr2	68708886
239987	1044	101288	97	Pseudochr2	69082557
240062	1045	101385	96	Pseudochr2	69170018
240085	1046	101481	103	Pseudochr2	69185040
240799	1047	101584	96	Pseudochr2	70272635
240868	1048	101680	96	Pseudochr2	70357427
241407	1049	101776	100	Pseudochr2	71092030
241492	1050	101876	97	Pseudochr2	71160593
241571	1051	101973	96	Pseudochr2	71261227
241785	1052	102069	96	Pseudochr2	71505262
241926	1053	102165	96	Pseudochr2	71802982
241953	1054	102261	96	Pseudochr2	71856407
241986	1055	102357	98	Pseudochr2	71910296
242175	1056	102455	97	Pseudochr2	72197969
242354	1057	102552	102	Pseudochr2	72498399
242518	1058	102654	97	Pseudochr2	72763238
242699	1059	102751	106	Pseudochr2	73007323
242711	1060	102857	105	Pseudochr2	73016647
242778	1061	102962	96	Pseudochr2	73105605
242973	1062	103058	97	Pseudochr2	73343067
243803	1063	103155	96	Pseudochr2	74624792
243867	1064	103251	107	Pseudochr2	74726943
243906	1065	103358	99	Pseudochr2	74814503
244168	1066	103457	96	Pseudochr2	75231352
244365	1067	103553	96	Pseudochr2	75554101
244603	1068	103649	96	Pseudochr2	75886353
244651	1069	103745	96	Pseudochr2	75930409
244760	1070	103841	96	Pseudochr2	76123537
244842	1071	103937	97	Pseudochr2	76239094
244956	1072	104034	99	Pseudochr2	76372581
245214	1073	104133	96	Pseudochr2	76717586
245271	1074	104229	96	Pseudochr2	76802561
245873	1075	104325	96	Pseudochr2	77605534
246362	1076	104421	97	Pseudochr2	78165564
246372	1077	104518	97	Pseudochr2	78180682
246615	1078	104615	96	Pseudochr2	78552453
246724	1079	104711	98	Pseudochr2	78699027
246854	1080	104809	96	Pseudochr2	78929852
247044	1081	104905	96	Pseudochr2	79234309
247169	1082	105001	96	Pseudochr2	79400867
247489	1083	105097	96	Pseudochr2	79836254
247502	1084	105193	96	Pseudochr2	79846327
247715	1085	105289	96	Pseudochr2	80147499
247970	1086	105385	96	Pseudochr2	80498677
248066	1087	105481	96	Pseudochr2	80767192
248100	1088	105577	99	Pseudochr2	80807560
248445	1089	105676	96	Pseudochr2	81278708
248493	1090	105772	96	Pseudochr2	81339894
249099	1091	105868	96	Pseudochr2	82178378
249135	1092	105964	97	Pseudochr2	82220863
249775	1093	106061	97	Pseudochr2	83315088
250142	1094	106158	96	Pseudochr2	83772686
250183	1095	106254	97	Pseudochr2	83831203
250211	1096	106351	96	Pseudochr2	83869005
250370	1097	106447	98	Pseudochr2	84091374
250923	1098	106545	96	Pseudochr2	84825291
251152	1099	106641	100	Pseudochr2	85198471
251398	1100	106741	96	Pseudochr2	85436144
251442	1101	106837	97	Pseudochr2	85480578
251613	1102	106934	96	Pseudochr2	85696364
251802	1103	107030	98	Pseudochr2	85914730
252040	1104	107128	96	Pseudochr2	86176747
252236	1105	107224	110	Pseudochr2	86402570
252642	1106	107334	97	Pseudochr2	86842137
252754	1107	107431	100	Pseudochr2	86994625
253065	1108	107531	96	Pseudochr2	87588616
253157	1109	107627	96	Pseudochr2	87754341
253161	1110	107723	97	Pseudochr2	87761669
253179	1111	107820	96	Pseudochr2	87775696
253337	1112	107916	96	Pseudochr2	87952663
253958	1113	108012	96	Pseudochr2	88759946
254602	1114	108108	96	Pseudochr2	89762129
254700	1115	108204	96	Pseudochr2	89868148
254871	1116	108300	96	Pseudochr2	90126869
255393	1117	108396	98	Pseudochr2	90786108
255679	1118	108494	100	Pseudochr2	91123554
256399	1119	108594	97	Pseudochr2	92082599
256749	1120	108691	97	Pseudochr2	92644013
256789	1121	108788	97	Pseudochr2	92707838
256925	1122	108885	96	Pseudochr2	92893796
257291	1123	108981	97	Pseudochr2	93469505
257615	1124	109078	97	Pseudochr2	93957786
257962	1125	109175	97	Pseudochr2	94418519
258459	1126	109272	96	Pseudochr2	95116753
258627	1127	109368	97	Pseudochr2	95372901
258681	1128	109465	96	Pseudochr2	95489540
258881	1129	109561	98	Pseudochr2	95775317
258968	1130	109659	96	Pseudochr2	95890541
259943	1131	109755	97	Pseudochr2	97167800
260181	1132	109852	96	Pseudochr2	97458392
260395	1133	109948	97	Pseudochr2	97710317
260596	1134	110045	98	Pseudochr2	97950551
260973	1135	110143	97	Pseudochr2	98355568
261206	1136	110240	97	Pseudochr2	98622005
261421	1137	110337	96	Pseudochr2	98860771
261531	1138	110433	96	Pseudochr2	99009013
261665	1139	110529	97	Pseudochr2	99201633
261762	1140	110626	96	Pseudochr2	99327698
261815	1141	110722	96	Pseudochr2	99386079
261912	1142	110818	96	Pseudochr2	99495288
261987	1143	110914	96	Pseudochr2	99570630
262181	1144	111010	97	Pseudochr2	99846152
262337	1145	111107	96	Pseudochr2	100022723
262647	1146	111203	96	Pseudochr2	100398205
262686	1147	111299	99	Pseudochr2	100426445
262733	1148	111398	96	Pseudochr2	100475542
263194	1149	111494	96	Pseudochr2	101047993
264007	1150	111590	96	Pseudochr2	102289889
264257	1151	111686	96	Pseudochr2	102630249
264283	1152	111782	96	Pseudochr2	102670439
264524	1153	111878	97	Pseudochr2	102957828
264536	1154	111975	96	Pseudochr2	102971388
264868	1155	112071	96	Pseudochr2	103452333
265018	1156	112167	96	Pseudochr2	103649621
265296	1157	112263	96	Pseudochr2	104047683
265697	1158	112359	96	Pseudochr2	104556865
265727	1159	112455	96	Pseudochr2	104590504
266057	1160	112551	97	Pseudochr2	105050596
266075	1161	112648	96	Pseudochr2	105070246
266100	1162	112744	96	Pseudochr2	105082455
266495	1163	112840	95	Pseudochr2	105669259
266882	1164	112935	96	Pseudochr2	106221241
266962	1165	113031	96	Pseudochr2	106326216
266969	1166	113127	97	Pseudochr2	106327535
267068	1167	113224	96	Pseudochr2	106425193
267154	1168	113320	96	Pseudochr2	106532635
267240	1169	113416	96	Pseudochr2	106662635
267400	1170	113512	97	Pseudochr2	106875888
267824	1171	113609	97	Pseudochr2	107419830
268006	1172	113706	96	Pseudochr2	107701046
268404	1173	113802	99	Pseudochr2	108304969
270100	1174	113901	96	Pseudochr2	110789602
270196	1175	113997	96	Pseudochr2	110895502
270466	1176	114093	97	Pseudochr2	111196243
270908	1177	114190	99	Pseudochr2	111870423
271133	1178	114289	97	Pseudochr2	112105676
271391	1179	114386	96	Pseudochr2	112477385
271922	1180	114482	96	Pseudochr2	113273813
271984	1181	114578	98	Pseudochr2	113348356
272300	1182	114676	107	Pseudochr2	113748093
272369	1183	114783	97	Pseudochr2	113838838
272601	1184	114880	98	Pseudochr2	114129386
272714	1185	114978	96	Pseudochr2	114230138
272836	1186	115074	96	Pseudochr2	114367220
273087	1187	115170	96	Pseudochr2	114701110
273275	1188	115266	97	Pseudochr2	115052986
273393	1189	115363	97	Pseudochr2	115242253
273440	1190	115460	97	Pseudochr2	115283072
273500	1191	115557	96	Pseudochr2	115358623
273656	1192	115653	96	Pseudochr2	115603266
273730	1193	115749	97	Pseudochr2	115725872
274004	1194	115846	96	Pseudochr2	116202066
274293	1195	115942	96	Pseudochr2	116552288
274523	1196	116038	96	Pseudochr2	116838487
274589	1197	116134	97	Pseudochr2	116915063
274967	1198	116231	97	Pseudochr2	117393570
275334	1199	116328	100	Pseudochr2	117938212
275587	1200	116428	97	Pseudochr2	118219455
275615	1201	116525	99	Pseudochr2	118258058
275673	1202	116624	98	Pseudochr2	118337981
275705	1203	116722	96	Pseudochr2	118357923
275712	1204	116818	96	Pseudochr2	118359856
275909	1205	116914	96	Pseudochr2	118578710
275968	1206	117010	97	Pseudochr2	118632797
276253	1207	117107	96	Pseudochr2	118982504
276351	1208	117203	97	Pseudochr2	119093409
276804	1209	117300	96	Pseudochr2	119690038
277291	1210	117396	98	Pseudochr2	120321541
277314	1211	117494	97	Pseudochr2	120350560
278538	1212	117591	96	Pseudochr2	122076459
278621	1213	117687	97	Pseudochr2	122174340
278691	1214	117784	96	Pseudochr2	122239938
278758	1215	117880	96	Pseudochr2	122313375
279193	1216	117976	99	Pseudochr2	122769170
279233	1217	118075	97	Pseudochr2	122820977
279425	1218	118172	97	Pseudochr2	122995767
279497	1219	118269	100	Pseudochr2	123064154
279825	1220	118369	96	Pseudochr2	123470976
280139	1221	118465	98	Pseudochr2	123807958
280863	1222	118563	96	Pseudochr2	124691096
280935	1223	118659	96	Pseudochr2	124773636
281137	1224	118755	97	Pseudochr2	124998246
281166	1225	118852	96	Pseudochr2	125044868
281303	1226	118948	97	Pseudochr2	125205161
281637	1227	119045	95	Pseudochr2	125601495
281720	1228	119140	96	Pseudochr2	125701417
281734	1229	119236	96	Pseudochr2	125711746
282053	1230	119332	97	Pseudochr2	126169109
282297	1231	119429	97	Pseudochr2	126465846
282410	1232	119526	96	Pseudochr2	126620135
282463	1233	119622	97	Pseudochr2	126673827
282808	1234	119719	97	Pseudochr2	127167628
282975	1235	119816	99	Pseudochr2	127454536
283110	1236	119915	96	Pseudochr2	127651790
283384	1237	120011	96	Pseudochr2	128019483
283475	1238	120107	97	Pseudochr2	128146601
283509	1239	120204	97	Pseudochr2	128220795
283607	1240	120301	96	Pseudochr2	128347126
283775	1241	120397	96	Pseudochr2	128566713
283784	1242	120493	97	Pseudochr2	128570995
283961	1243	120590	96	Pseudochr2	128773256
284334	1244	120686	96	Pseudochr2	129286512
